environment_steps,actor_loss,agent0/mean_episode_returns,agent0/std_episode_returns,agent1/mean_episode_returns,agent1/std_episode_returns,agent2/mean_episode_returns,agent2/std_episode_returns,agent3/mean_episode_returns,agent3/std_episode_returns,entropy,loss,mean_episode_length,mean_episode_returns,mean_episode_time,std_episode_length,std_episode_returns,std_episode_time,updates,value_loss
500000,0.041730950586497784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.058592200279236,0.1216411143541336,500.0,0.0,2.244405002598069,0.0,0.0,0.00033893456650134523,100,0.1598203293979168
1000000,0.08234472014009953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.443683624267578,0.09862886928021908,500.0,0.0,1.981009985502169,0.0,0.0,0.0001662234719639655,200,0.03256829874590039
1500000,0.15675554424524307,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.29999998,1.889557123184204,7.970515966415405,500.0,0.1,2.2941824114997873,0.0,0.29999998,0.00030757713378803644,300,15.62752079963684
2000000,0.09622455108910799,0.1,0.29999998,0.0,0.0,0.0,0.0,0.0,0.0,1.686300128698349,7.606989741325378,500.0,0.1,2.217963206100103,0.0,0.29999998,0.0001145671134191938,400,15.021530628204346
2500000,-0.39633486792445183,0.1,0.29999998,0.0,0.0,0.0,0.0,0.0,0.0,2.495990216732025,5.2795679569244385,500.0,0.1,2.358912361999683,0.0,0.29999998,0.00024191898258898496,500,11.351805686950684
3000000,-0.3001299239695072,0.2,0.59999996,0.0,0.0,0.0,0.0,0.1,0.29999998,2.3775142431259155,14.649220943450928,500.0,0.3,2.2666911961016014,0.0,0.90000004,0.00039004650613685244,600,29.898702144622803
3500000,0.6746164513751864,0.3,0.45825756,0.3,0.45825756,0.1,0.29999998,0.1,0.29999998,2.8686448335647583,23.116597652435303,500.0,0.8,3.3325325675992645,0.0,0.6,0.00032246696840256066,700,44.883962631225586
4000000,-1.0523831024765968,0.3,0.45825756,0.4,0.489898,0.5,0.5,0.1,0.29999998,2.0846924781799316,23.32047462463379,500.0,1.3,2.421385880300659,0.0,0.9,0.000526987897469094,800,48.74571514129639
4500000,-0.27100852504372597,0.1,0.29999998,0.2,0.4,0.4,0.48989797,0.0,0.0,1.695125699043274,8.604847192764282,500.0,0.7,2.486116587901779,0.0,0.78102493,0.0007872721180636221,900,17.75171136856079
5000000,-0.5830943435430527,0.3,0.45825756,0.3,0.45825756,0.2,0.4,0.4,0.48989797,1.4723398089408875,9.960745096206665,500.0,1.2,2.134812655701535,0.0,0.59999996,0.0008427870022748342,1000,21.087679386138916
5500000,1.0663979053497314,0.2,0.4,0.5,0.5,0.3,0.45825756,0.4,0.48989797,2.1503177285194397,20.0064640045166,500.0,1.4,2.3721351308049634,0.0,0.66332495,0.00028299490604568147,1100,37.88013172149658
6000000,0.08442675322294235,0.5,0.5,0.4,0.489898,0.2,0.4,0.2,0.4,2.0398714542388916,6.670899868011475,500.0,1.3,2.163426651599002,0.0,0.9,0.00030456374669254595,1200,13.172946214675903
6500000,0.5004543084651232,0.2,0.4,0.4,0.48989797,0.2,0.4,0.3,0.45825756,1.7749003171920776,7.963809370994568,500.0,1.1,2.2614053223980592,0.0,0.53851646,0.0002804109808445499,1300,14.92671012878418
7000000,-0.18383723869919777,0.1,0.29999998,0.2,0.4,0.3,0.45825756,0.5,0.5,1.8896830677986145,8.348762512207031,500.0,1.1,2.267259351401299,0.0,0.8306624,0.00023922492245229604,1400,17.065199375152588
7500000,-0.04937646724283695,0.3,0.45825756,0.3,0.45825756,0.2,0.4,0.4,0.489898,2.380940616130829,5.966777205467224,500.0,1.2,2.321610346600937,0.0,0.7483315,0.00022279794727055104,1500,12.032307386398315
8000000,0.6363229379057884,0.4,0.489898,0.4,0.489898,0.2,0.4,0.3,0.45825756,2.0337696075439453,7.350628972053528,500.0,1.3,2.2143909058984717,0.0,1.0049876,0.00022482060295062883,1600,13.428611993789673
8500000,-0.397580049932003,0.6,0.48989797,0.5,0.5,0.1,0.29999998,0.3,0.45825756,2.2425395846366882,7.475770831108093,500.0,1.5,2.409107307900558,0.0,0.8062258,0.00037403498419632587,1700,15.746701717376709
9000000,-0.15529883094131947,0.6,0.48989794,0.4,0.66332495,0.8,0.4,0.4,0.48989797,2.1628130078315735,12.113062143325806,500.0,2.2,2.3336145802008104,0.0,1.077033,0.00029191524429622714,1800,24.53672170639038
9500000,0.36882561445236206,0.4,0.489898,0.3,0.45825756,0.2,0.4,0.1,0.29999998,1.8905242681503296,7.246787786483765,500.0,1.0,2.190193945400824,0.0,0.7745967,0.0007135253016944884,1900,13.755924224853516
10000000,-0.21733779599890113,0.9,0.53851646,0.4,0.48989797,0.7,0.45825756,0.3,0.45825756,1.7268172204494476,7.351045489311218,500.0,2.3,2.362246418900031,0.0,1.1,0.0002734391970971259,2000,15.1367666721344
10500000,0.42732662335038185,0.3,0.45825756,0.7,0.45825756,0.7,0.45825756,0.3,0.45825756,1.311411291360855,9.724091291427612,500.0,2.0,2.2939784229005453,0.0,0.8944272,0.00022278362506278237,2100,18.59352970123291
11000000,-0.22779545933008194,0.5,0.5,0.5,0.5,0.5,0.5,0.7,0.45825756,1.242146074771881,7.487620115280151,500.0,2.2,2.249580938102736,0.0,0.59999996,0.000330078532640953,2200,15.43083119392395
11500000,-0.6453699097037315,0.7,0.45825756,0.3,0.45825756,0.5,0.5,0.5,0.5,2.525064766407013,3.6908662915229797,500.0,2.0,2.2094010859014817,0.0,0.8944272,0.00015221257315210134,2300,8.672472476959229
12000000,-0.08018100704066455,0.5,0.5,0.6,0.48989797,0.4,0.48989797,0.7,0.45825756,1.8189911246299744,5.355638742446899,500.0,2.2,2.447974593901017,0.0,0.9797959,0.0003233198315389187,2400,10.871639490127563
12500000,-0.013145692646503448,0.7,0.45825756,0.9,0.29999998,0.7,0.45825756,0.5,0.5,1.524852216243744,4.054352343082428,500.0,2.8,2.9935392421029974,0.0,0.59999996,0.0006926839307742598,2500,8.134996175765991
13000000,-0.23210897110402584,0.6,0.48989794,0.6,0.66332495,0.7,0.45825756,0.6,0.48989797,1.6082742512226105,4.10798704624176,500.0,2.5,2.218956333701499,0.0,1.2041595,0.0003335414503764457,2600,8.680191993713379
13500000,0.13500520028173923,0.9,0.29999998,0.9,0.29999998,0.8,0.4,0.6,0.66332495,1.8651925921440125,5.106817603111267,500.0,3.2,2.3487112694987444,0.0,0.97979593,0.00027964047157171234,2700,9.94362473487854
14000000,0.13647465966641903,0.7,0.45825756,0.8,0.6,0.7,0.45825756,0.8,0.6,1.7619348466396332,4.2839871644973755,500.0,3.0,2.311711583699798,0.0,1.264911,0.0005538374071701782,2800,8.295025110244751
14500000,-0.16384456725791097,0.9,0.29999998,0.8,0.6,0.8,0.6,0.9,0.29999998,1.0895427763462067,4.523169040679932,500.0,3.4,2.3491802266988087,0.0,1.0198039,0.0002663149963604599,2900,9.374027252197266
15000000,0.1311412398936227,0.8,0.4,0.6,0.48989797,0.3,0.45825756,0.6,0.48989794,1.5900429785251617,2.335720181465149,500.0,2.3,2.3550907024997287,0.0,1.0049876,0.00027210026038507933,3000,4.409157872200012
15500000,-0.214821619912982,0.7,0.64031243,0.7,0.45825756,0.6,0.48989797,0.9,0.53851646,1.8781985938549042,2.850449502468109,500.0,2.9,6.729824079100217,0.0,1.3,0.0005651319909039935,3100,6.130542278289795
16000000,-0.36181167513132095,0.6,0.48989797,0.4,0.48989797,0.8,0.4,0.5,0.5,1.5412962436676025,1.8302574157714844,500.0,2.3,2.1664522920997116,0.0,0.781025,0.0005544548334186507,3200,4.384138226509094
16500000,-0.7174752950668335,0.8,0.4,0.7,0.45825756,1.1,0.29999998,0.7,0.45825756,1.823390632867813,1.3935544788837433,500.0,3.3,2.235943839697575,0.0,0.78102493,0.00028694303841980847,3300,4.222059488296509
17000000,-0.4099751450121403,0.8,0.4,0.6,0.48989797,0.9,0.29999998,0.8,0.4,1.9989979565143585,1.0254273265600204,500.0,3.1,2.444516226700216,0.0,0.5385165,0.00027406376803252306,3400,2.8708049654960632
17500000,0.19478223891928792,0.9,0.29999998,0.7,0.45825756,0.6,0.48989797,0.5,0.5,1.7838324308395386,2.740971863269806,500.0,2.7,2.394876810499409,0.0,1.0049876,0.0009450495883580252,3500,5.092379331588745
18000000,-0.1063706036657095,0.9,0.29999998,0.9,0.29999998,0.7,0.45825756,0.9,0.53851646,2.170184373855591,3.1760488748550415,500.0,3.4,2.5388572153970017,0.0,1.2806249,0.0006226995791148757,3600,6.564838886260986
18500000,0.11388837918639183,0.6,0.48989797,0.5,0.5,0.7,0.45825756,0.6,0.48989794,1.6417766213417053,2.85092031955719,500.0,2.4,3.713051752597676,0.0,0.9165151,0.0008159545454506041,3700,5.474063873291016
19000000,0.37170743220485747,0.5,0.5,0.9,0.29999998,0.5,0.5,0.6,0.48989797,1.9404086768627167,3.1415750980377197,500.0,2.5,2.3296005052980036,0.0,1.2041595,0.0004997331831130531,3800,5.539735317230225
19500000,0.18739644810557365,0.9,0.29999998,0.6,0.48989797,0.8,0.6,0.7,0.45825756,1.7013310492038727,2.8545491099357605,500.0,3.0,2.2095442252029898,0.0,0.7745967,0.000206805271893913,3900,5.334305286407471
20000000,0.0023671817034482956,0.9,0.29999998,0.6,0.48989797,0.4,0.48989797,0.6,0.48989797,1.497142642736435,1.4480684995651245,500.0,2.5,2.3475818286984578,0.0,0.8062258,0.000419083476435894,4000,2.8914026618003845
